username,services,freq
king_todd,"[80, 34]",2
madeline_mcarthur,"[30, 34]",1
terrell_chase,[34],2
mauricio_harlow,[34],1
eva_boyette,[34],3
venus_peterson,"[80, 34]",3
jamar_francis,[38],3
jarod_bolt,[80],3
chanel_minnick,[40],3
raymon_slaton,"[28, 34]",3
irene_vanhorn,"[30, 34]",2
erasmo_larose,"[37, 28]",3
tracy_chun,"[34, 80]",2
danny_espino,[15],3
dee_calvert,[37],1
sanford_magee,"[36, 34]",3
darleen_furlong,[34],1
cherie_aleman,"[4, 80]",3
gale_saldana,[30],1
tim_patton,"[80, 37, 34]",2
brice_wisniewski,[80],3
dwight_buford,[34],2
matt_steward,"[37, 34]",2
marcia_barnes,"[34, 30]",2
selina_wheeler,"[24, 54]",2
young_leone,"[34, 80]",1
marty_baylor,"[80, 34]",2
jade_lovejoy,"[30, 8, 34]",1
jonathan_boettcher,"[34, 21]",1
charity_ocasio,[34],2
mohammed_lunsford,[36],1
antwan_beaulieu,"[30, 80]",2
gene_balderas,"[34, 80, 37]",2
abraham_bird,"[53, 34]",2
santa_carroll,"[80, 37]",2
reggie_bartlett,"[37, 80, 30]",2
suzanna_perron,[4],1
eduardo_gruber,"[80, 15, 21]",1
danielle_person,[36],1
tami_egan,"[21, 80, 34]",2
fabiola_spangler,[80],1
eloy_fellows,"[21, 36]",3
debra_prater,"[80, 28, 34]",2
guadalupe_ibarra,[34],2
phil_holden,[80],1
dorothea_schneider,"[30, 34]",1
sierra_grenier,"[34, 80]",2
alfred_baines,[80],2
lionel_broderick,"[8, 34]",1
rosa_wheat,[80],3
maudie_menendez,[80],2
laureen_lock,"[34, 80]",1
alva_saunders,[34],3
leslie_whiting,"[40, 34]",1
roxie_meehan,[34],2
esther_hanks,[37],1
cornelius_kimball,[15],2
fatima_mendenhall,"[12, 34]",2
ilene_large,"[80, 54]",3
timmy_simons,"[80, 36, 37]",2
ambrose_ziegler,"[34, 80]",2
elise_taylor,[34],1
kaye_daniels,[80],2
kimberley_browne,[34],1
dan_skipper,[15],1
earlene_boland,[80],1
willis_chau,[80],3
deirdre_emery,[34],2
kyla_arsenault,[30],3
corine_hutchings,[80],2
roland_mcgregor,[34],3
marshall_wheat,"[15, 34, 80]",2
gillian_ginn,[21],2
toney_castellanos,[34],2
alyce_cassell,[30],2
carole_gomez,"[34, 24]",3
kristi_pendleton,"[28, 3]",1
tobias_chacon,[80],1
winnifred_pitts,[12],2
dusty_ragland,"[34, 12]",1
madelyn_tubbs,[34],2
kendrick_jose,[8],2
toby_ames,[34],1
jonas_haag,"[30, 34, 80]",2
hershel_mcinnis,"[37, 80]",3
isaiah_whelan,"[34, 80]",3
bennett_himes,"[80, 12]",3
houston_wisniewski,[34],2
adelaida_beaver,[34],2
darwin_gann,"[12, 37]",2
una_waldrop,[34],3
boyce_caro,"[34, 30, 28]",2
denis_dye,[34],2
lindsay_oh,"[21, 3]",1
daron_montemayor,[37],2
ulysses_bronson,"[30, 37, 34]",3
vince_weiss,"[30, 38, 37]",1
collin_lashley,[4],1
brigitte_pritchard,"[34, 12, 38]",1
dara_mcclanahan,[21],2
oralia_ruffin,"[37, 34]",2
leigh_demers,"[30, 34]",2
justin_lattimore,[80],3
johnson_walton,[34],2
shana_hillard,[34],2
myles_mason,[8],1
judson_conley,"[80, 34]",3
tomas_hamlin,"[34, 80]",3
imelda_beeler,"[80, 34, 28]",1
ariel_romo,"[80, 34]",3
quentin_vasquez,[80],3
kevin_beverly,[30],1
otto_beckett,"[28, 30]",2
linda_rowley,[80],1
harold_lara,[34],3
wilbur_hester,[34],2
alba_nabors,[],2
valarie_henson,[80],3
hallie_fredrickson,"[30, 6, 38]",1
george_deleon,"[30, 34, 80]",1
angie_chappell,"[80, 34]",2
avery_rosser,"[38, 40]",2
dalton_finley,[34],2
charlotte_coleman,"[80, 21]",2
lucia_nash,[34],3
matilde_early,[34],3
melissa_mcneill,[80],3
monica_newberry,[34],3
josefa_sims,"[34, 30, 20]",3
franklin_bond,[1],2
philomena_alvarez,"[34, 80]",2
warren_rafferty,"[4, 34]",1
wanda_betz,"[34, 80]",2
stefan_byrd,[34],3
christoper_goodman,"[34, 1]",2
bertram_westmoreland,"[80, 4]",2
estelle_weinberg,"[37, 30, 80]",1
tasha_jean,"[28, 34]",2
art_manson,"[34, 12, 80]",2
otha_eagle,"[34, 80]",1
ferdinand_cyr,[34],2
russell_givens,"[34, 80]",1
houston_lohr,"[40, 34]",2
stewart_patterson,[34],2
inez_robey,"[6, 34]",1
wilson_linder,"[8, 21]",1
alta_black,[30],3
cora_hannah,[20],2
catherine_hannan,[1],3
heidi_curran,"[30, 80]",3
alyce_prater,[40],1
kyle_hendrick,"[80, 15, 34]",1
debora_munger,"[30, 34]",1
oma_settle,"[80, 12]",2
roscoe_crow,"[34, 28]",2
wilber_perdue,[34],2
virgina_finn,[34],3
ellis_rutherford,[30],3
nolan_roque,"[30, 80, 34]",1
edgar_nathan,"[21, 15, 34]",1
hans_strand,"[40, 80, 34]",2
damien_keegan,"[34, 80]",3
mia_patel,"[80, 34]",2
rory_salcedo,"[80, 34]",2
connie_kruse,[80],2
nathanael_little,[34],1
les_weis,[34],2
yesenia_finch,[30],1
abel_arriaga,"[80, 37]",2
ellsworth_duckett,"[3, 30]",2
giovanni_weinberg,[3],2
marisa_wild,[36],3
marcelle_paquette,[80],3
stewart_cota,[34],2
miguel_lind,[6],1
rosita_horvath,"[37, 34, 30]",2
eliseo_gracia,"[12, 4]",3
chandra_stewart,"[34, 80]",1
bruce_toth,[34],3
bette_nadeau,"[40, 20]",2
gerardo_gaytan,"[6, 80]",1
renato_fine,"[38, 80]",2
beatrice_fennell,"[24, 34]",2
verla_yancey,"[34, 21]",1
hong_canada,"[34, 20, 80]",1
maynard_harness,"[30, 34, 80]",1
angelita_dollar,[21],3
beatrice_dew,[36],1
pattie_labonte,[30],3
lou_quintero,[34],1
tiara_mccune,"[34, 38]",1
reed_mcdermott,"[37, 30]",1
fredric_benjamin,[34],1
edwardo_koenig,[15],3
reta_schell,"[34, 80]",2
kermit_valentine,"[34, 80]",2
candice_henry,[34],1
erna_ethridge,[8],3
fidel_southern,"[30, 34]",2
virgil_mayfield,[80],2
renita_grenier,[80],1
winifred_bonds,"[80, 34]",2
belinda_self,"[30, 54]",3
karl_jansen,"[38, 30]",3
chloe_denman,"[37, 80]",1
andre_corbitt,"[34, 80]",2
demarcus_hart,"[37, 38, 34]",3
ike_wilson,[34],3
francis_crouse,"[6, 28]",1
quinton_lew,[40],1
camille_easterling,[30],2
mae_kemp,"[30, 34, 20]",3
tyron_ives,[80],2
brandie_booth,[20],1
chelsey_hills,"[54, 80]",1
harlan_hardaway,[34],2
orlando_burnside,"[34, 37]",1
victor_hetrick,[34],2
geraldine_burnette,[80],2
marlon_deane,"[37, 30]",1
anna_sampson,[15],2
sharron_headley,[80],1
liza_cary,"[30, 34]",3
cristopher_billings,[20],2
luann_arreola,"[62, 34]",1
antony_sam,"[34, 12]",3
rueben_grider,[30],2
nicholas_seal,"[30, 28, 24]",1
katie_osteen,"[40, 34]",2
edmund_bragg,[80],2
susana_rosen,"[20, 62]",2
nelly_furlong,[30],2
gerry_brewster,"[80, 36, 12]",1
sung_ogden,"[37, 30, 34]",2
donald_maclean,[80],2
danny_winstead,"[30, 37, 38]",2
theodore_haynes,"[80, 24]",3
tyra_blodgett,"[36, 34]",1
mary_cooper,[28],3
lacy_easton,"[80, 34]",1
brittney_mabry,[80],3
will_poindexter,"[34, 38]",2
lester_alicea,[30],2
jared_sheets,[34],2
jake_luttrell,[20],2
rueben_mears,[30],2
branden_hobson,[80],2
marian_goodrich,[30],2
jospeh_romero,"[80, 30]",2
percy_swan,[80],3
sun_ash,[38],2
theron_newberry,"[15, 34]",1
larry_peter,[34],2
hosea_steward,[30],2
becky_luttrell,[15],3
elbert_winchester,"[37, 6]",1
stacey_skeen,"[37, 40]",3
clifford_rohde,[38],3
ida_blaylock,[21],1
elliott_coburn,[34],2
windy_duval,[80],2
dewitt_pickard,"[34, 28]",1
roslyn_hadden,"[34, 30, 24, 80]",1
clementine_nugent,"[24, 37]",2
jackie_eddy,[34],1
lesley_rainey,"[30, 28]",2
jaime_barba,"[37, 34, 3]",2
nigel_button,[80],2
lacey_dickinson,"[8, 30]",1
marianna_mason,"[34, 80]",3
shane_richey,[80],1
hugo_cortez,[34],2
ellen_gallardo,[34],3
roderick_willey,"[1, 80, 36]",1
micaela_daniels,[80],1
dessie_applegate,"[80, 30]",2
dana_gavin,"[8, 34]",3
tana_slack,[34],1
dorothea_wooldridge,"[34, 80]",2
nick_box,"[30, 12]",2
raven_mcconnell,"[80, 38, 30]",2
lou_tellez,"[12, 34]",2
elisa_alvarado,[80],1
charles_peel,[34],1
helene_daigle,[37],2
steven_roque,"[34, 37, 80]",1
ulysses_hickson,[30],3
corine_coyle,"[34, 30]",1
lou_cloud,[20],3
lee_olmstead,[40],3
chloe_skinner,"[36, 80]",1
garry_salter,"[34, 30]",2
helena_buss,[28],3
louann_croteau,"[80, 62]",3
delilah_lyon,[34],1
cora_pettigrew,[34],3
dortha_pruett,[80],2
julian_parham,[12],1
wes_canady,"[34, 38]",3
holli_dent,"[80, 6]",2
terry_fultz,"[4, 37]",1
treva_barfield,[30],2
jonathan_jewett,[37],2
annmarie_theriot,"[80, 34, 62]",1
catherine_ross,"[80, 24]",2
jamie_martin,[34],3
brenton_teague,"[6, 36]",2
burl_talbert,"[34, 80, 15]",1
jerrod_mcgriff,[37],1
ivory_pellegrino,"[40, 34, 80]",1
melva_rojas,[34],2
rosella_royer,[34],3
miguel_huston,[54],1
gene_bromley,[80],2
will_frazer,[34],2
lori_choate,"[34, 15]",1
porfirio_lewandowski,"[37, 34]",1
horacio_card,"[40, 80, 34]",1
iola_snyder,"[34, 28, 80]",3
donald_cloud,"[34, 37]",3
janis_langlois,[34],1
wade_rush,"[36, 30]",3
earline_soria,"[34, 80, 37]",2
kristie_elias,"[37, 24, 28]",1
cori_mitchell,"[80, 30]",2
martin_whitney,"[40, 34]",3
ericka_tate,"[80, 34, 8]",2
myrtis_locklear,[12],2
dannie_broadnax,"[15, 80]",2
esperanza_rafferty,"[80, 34]",2
aisha_saldana,"[80, 37]",2
marge_mccaskill,[34],1
yong_mueller,[34],1
lupe_sosa,"[80, 34]",3
ambrose_seals,"[80, 30]",1
francine_mejia,[34],3
martha_prichard,[37],3
zachary_talbot,[80],1
alonzo_mares,"[34, 30, 6]",1
benito_stephens,[54],1
lionel_sutter,"[34, 21]",3
shameka_orellana,"[80, 4, 30]",2
jocelyn_fitzgerald,"[21, 34, 20, 40]",2
dara_crowley,[80],1
dottie_pollack,"[37, 34, 36]",1
jeramy_guffey,"[34, 6]",1
elva_edgar,"[34, 80]",1
stanley_marquez,"[15, 34, 30]",1
lauretta_snowden,"[21, 34]",1
lynwood_purnell,[62],2
cathy_falls,[34],1
terence_skeen,[34],2
chris_gale,"[80, 3]",3
arleen_banks,[80],1
travis_yarborough,[34],2
constance_woodson,"[34, 54, 37]",1
vera_gallagher,"[53, 34]",2
wayne_bolt,[80],2
patricia_gibson,"[37, 34, 80, 30]",1
terrance_muniz,[34],1
colleen_dent,"[30, 80]",3
burton_burdette,"[21, 34]",1
lottie_voigt,[34],3
carlotta_meeker,"[34, 24, 3]",2
haywood_troutman,"[30, 38, 40]",1
cassandra_armenta,[34],1
delilah_keeling,"[34, 80]",1
lamar_skelton,"[30, 80]",1
harold_serna,"[4, 34, 40, 80]",1
bryon_mireles,[34],3
rocky_glass,"[12, 37]",3
peter_cuellar,"[80, 34]",1
octavio_morey,[37],2
magdalena_wayne,[80],2
everett_covington,"[34, 30]",2
rocco_davenport,[80],2
cameron_higgins,[15],2
chloe_pedigo,[80],3
tony_dial,[34],3
goldie_matlock,[12],3
wayne_lau,"[36, 34]",3
florence_pitcher,"[34, 24]",1
stefanie_fusco,[34],3
adelaide_dehart,[21],3
salvador_nunn,"[80, 21]",3
jenny_olive,"[12, 30, 40]",1
imogene_piper,"[30, 34]",2
troy_odonnell,"[30, 34]",1
brendan_gillis,"[30, 15, 34]",2
ashlee_flaherty,[80],1
carol_burden,[34],2
howard_hunter,"[34, 20]",3
antione_tejeda,[28],3
weldon_richmond,"[80, 28, 34]",2
del_conyers,[80],1
sammie_robson,"[34, 80]",3
bernard_macpherson,[80],2
floyd_winstead,"[80, 6]",2
aurora_vue,"[34, 20]",2
gaylord_harlan,"[15, 3]",2
isabelle_clifton,"[4, 37, 15]",1
lynnette_cope,[80],3
pilar_levi,"[24, 80]",2
iva_dent,"[40, 34]",3
caleb_cooks,[36],1
maryann_lemon,"[34, 80, 8]",2
herb_marler,[30],3
giuseppe_rose,[15],3
geoffrey_lipscomb,"[40, 80, 34]",1
justina_polk,"[80, 34]",3
marjorie_greiner,"[30, 24]",1
edison_guerin,[24],2
darrell_deberry,"[80, 38]",2
jessie_davenport,"[80, 34]",1
patrick_huddleston,"[6, 34, 20]",1
angelina_yang,[],1
sharron_mesa,"[40, 80, 4]",2
faustino_baughman,"[80, 37]",3
pablo_mauro,[15],3
ralph_granger,"[54, 34]",2
mary_loper,[53],3
sam_parrott,[28],3
cecilia_ashby,"[34, 28, 37, 38]",3
polly_bautista,"[34, 21, 80]",3
julio_kraus,"[34, 30]",1
horace_hood,[37],1
kelvin_christman,[30],2
reed_spruill,[37],3
louann_culver,"[34, 80]",1
harris_child,"[37, 30, 34]",2
darrell_gillespie,[20],2
vito_echevarria,[34],2
roy_justice,"[38, 30]",1
fredrick_stegall,"[80, 30]",1
shelly_mayo,"[24, 30]",2
shari_shapiro,"[40, 37]",1
marisela_parson,"[80, 36]",3
aura_dotson,"[6, 34, 15]",2
reynaldo_covert,[28],1
donnell_costa,[34],3
dominga_morse,"[34, 37]",1
jarod_hutchinson,[4],1
chase_amaya,[37],3
jim_hallman,"[34, 80]",1
valencia_roby,"[37, 80, 30]",2
adam_turney,[80],3
colby_givens,"[34, 30, 15]",1
katharine_lucas,[80],3
sean_sykes,[80],3
odessa_beattie,[12],2
leone_atwell,"[80, 34, 21]",3
scotty_mcconnell,[34],2
portia_hoke,[6],1
errol_ahern,[80],1
ginger_beam,"[34, 30]",2
wilburn_birch,[34],2
patrick_bernstein,"[80, 34]",3
jacob_canales,[30],1
essie_bryant,"[30, 80]",2
clair_searcy,"[30, 21, 34]",2
clay_fritz,"[34, 3]",1
mariam_cranford,[30],2
rodrigo_brantley,[80],2
muriel_faison,"[37, 34]",1
claudine_bisson,"[40, 34, 80]",1
colton_goad,[40],1
brett_sander,"[40, 37]",2
kent_yates,[24],3
brianna_suarez,"[34, 30]",1
rhett_ridley,[15],1
adrienne_lamar,"[1, 20]",3
shellie_oquendo,"[30, 37]",2
asa_southern,"[80, 34]",1
andrea_covey,"[36, 80, 34]",2
sang_brown,[34],1
tania_danielson,[80],2
shannon_ulmer,"[30, 80, 34]",2
mona_corona,"[37, 80, 34]",3
jefferey_nichols,[80],1
mel_fishman,"[37, 34]",2
berniece_archibald,[80],3
herschel_braden,"[34, 80]",2
nina_greathouse,"[6, 34]",1
freeman_cosby,"[37, 80]",2
dorian_askew,[20],1
warner_richardson,[34],2
louis_mattson,[34],2
kip_fowler,"[34, 80]",1
annamarie_peak,"[80, 34]",2
gerardo_aldridge,[30],1
robyn_shoemaker,[34],2
lyndon_dooley,[30],2
keenan_bottoms,[24],3
nelson_maher,[34],3
ed_ostrander,"[28, 38, 80]",3
jannette_fulton,[34],2
oralia_hildreth,"[15, 37]",3
elaine_fryer,[15],1
manual_reynolds,[37],1
wilfredo_pino,[15],3
katina_pruett,[80],3
barbra_boisvert,[80],2
leisa_hodgson,[20],3
lauren_gilbreath,[6],2
renata_goodman,[21],1
bernard_word,"[34, 80, 4]",2
kris_harwell,[37],3
gretchen_jasso,"[34, 40]",3
christal_satterfield,[34],3
marcia_paradis,"[37, 80]",2
otis_baldridge,[80],2
sharonda_kimble,"[54, 36]",1
shellie_mcfadden,"[80, 30]",2
bert_braun,"[12, 34]",1
cindi_winkler,[80],3
yong_sneed,"[30, 20]",3
rosalina_bland,[80],1
eileen_figueroa,"[80, 34, 20]",2
bernie_wilhite,"[62, 4, 34]",1
jae_groff,"[80, 1]",1
cynthia_hatchett,[8],1
jonah_rodrigue,"[80, 34]",2
taylor_aldrich,"[34, 20, 30]",1
trena_rodrigues,[80],1
janice_bland,[34],2
leonel_beaulieu,[80],3
noelle_mcmahon,"[34, 12]",3
lowell_giordano,"[37, 34]",1
roseanne_montague,[15],2
sydney_lear,"[34, 28, 30, 80]",1
florentino_fife,"[54, 34, 37]",3
pierre_valenzuela,"[80, 30]",2
pricilla_true,"[80, 37]",2
penny_provost,[37],1
viviana_ramos,[80],2
alejandro_payton,[30],2
marquita_billups,"[34, 24]",3
stephanie_nestor,"[4, 54]",2
manuela_nealy,[34],3
ned_moe,"[21, 37]",1
ulysses_dubois,[40],3
arlen_barringer,[37],1
leila_mulkey,"[3, 34, 30]",1
aubrey_tolbert,[34],1
kristal_funk,"[30, 8]",1
pamala_wesley,[34],1
kari_benavides,"[30, 80]",2
collette_clement,[34],2
vanessa_bays,[30],1
liza_roth,"[34, 30]",2
delphine_morrissey,"[34, 80]",3
keisha_sturm,"[80, 30]",2
candace_keaton,"[20, 34]",1
wanda_archuleta,[34],3
trinidad_mccord,"[28, 80]",3
beau_hearn,"[30, 34]",2
tanner_whitehurst,"[34, 30]",1
destiny_gonzalez,"[37, 28]",1
andrew_wallin,"[38, 34, 15]",1
latoya_guidry,[20],3
monty_barbee,[30],3
josef_crane,[34],1
angie_seely,"[34, 80, 37]",1
rodolfo_wimberly,"[34, 54, 12, 30]",2
nathan_fahey,"[30, 34]",1
reid_wallen,"[15, 34]",1
angelita_wampler,[30],2
leilani_luther,"[34, 30]",2
tommie_moon,[38],1
dorthy_massie,[37],2
malik_hurtado,[34],3
lissette_messer,"[20, 30]",1
rhoda_rhoden,[3],1
kimberlee_minter,"[1, 34]",1
araceli_lowry,"[34, 24]",1
chi_heinrich,"[34, 30]",3
vito_dudley,"[38, 37, 12]",1
ulysses_pemberton,[80],2
princess_mckee,[80],3
ronnie_roque,"[24, 54]",1
derek_willson,"[34, 80, 37]",1
kelley_baker,"[30, 4]",1
ginger_musgrove,"[30, 34]",3
lorine_daniels,"[30, 28]",2
sydney_mcleod,[34],1
rose_pedersen,[30],3
demetrius_villegas,"[80, 30]",2
tony_hatton,[80],3
reed_medlin,"[34, 37]",2
kendall_henning,"[40, 34, 15]",2
janice_lew,"[12, 37, 34]",2
noel_dow,"[34, 80]",2
gonzalo_leone,[80],1
mack_donley,"[15, 21]",2
darwin_hawkins,[34],1
norman_fink,[37],1
brittany_lau,"[34, 80]",1
peter_griffis,"[34, 37]",1
edythe_berrios,[34],1
horacio_holliday,[80],3
georgina_roth,"[38, 37]",1
patsy_robles,[21],2
ken_bowlin,[37],1
reinaldo_gall,"[34, 20]",1
conrad_sisk,[80],1
alvin_gall,"[37, 53, 34]",2
jana_merriman,"[80, 24, 34]",2
alejandra_bourne,"[24, 3, 30]",3
dewey_brannon,[34],2
vicky_clemmons,"[37, 38]",1
denis_falk,"[1, 37]",1
jerome_nicholas,"[80, 34]",3
fran_fink,[30],1
elbert_blanchard,"[80, 38, 37]",2
jackie_cooks,[20],2
craig_oglesby,"[34, 40]",3
andrea_bethel,"[34, 80]",2
gregoria_oates,"[8, 80, 12]",2
harry_edge,"[40, 3]",2
majorie_sturgill,"[34, 80]",1
missy_case,"[80, 6]",2
floyd_metcalf,"[34, 37]",1
wendy_ridgeway,"[30, 80]",2
mallory_stauffer,"[34, 37]",2
hallie_doss,[30],1
michel_choi,"[37, 54]",1
iris_casillas,[34],1
erin_andrews,"[30, 80]",2
jane_coggins,[54],3
courtney_samuel,[34],2
zachery_gault,"[34, 15, 80]",2
john_adams,"[80, 34]",2
rory_fiore,"[80, 8]",3
maya_schaffer,[30],3
lan_cavazos,"[34, 37]",1
lane_johnston,"[34, 15]",1
antony_jordan,"[15, 80, 34]",1
joesph_slagle,[34],1
silas_trammell,"[80, 37]",2
rocio_mccrary,"[80, 37]",1
augustine_gates,"[34, 20]",2
tomas_begay,"[80, 34]",1
joseph_hanes,[53],2
marlena_hansen,[20],1
ila_cooley,"[30, 80]",2
malik_alston,"[34, 37]",2
kelly_lai,[80],2
harlan_mccaffrey,[80],2
dino_falk,"[30, 37, 34]",3
gary_eck,"[80, 37]",2
sandra_galarza,[30],1
sun_conner,"[12, 6, 30]",2
jeannie_mahon,[34],2
tamela_overstreet,[12],3
teodoro_lincoln,"[30, 37]",1
lon_mcknight,"[6, 30]",2
cortney_funk,"[15, 37]",1
joni_stoddard,[80],1
mayme_mcdougall,"[80, 34]",2
bianca_miley,"[30, 34]",2
leandro_murrell,"[80, 3]",1
thad_schreiber,"[34, 80]",1
terri_petrie,[34],2
sidney_sherman,[24],3
francis_catron,"[34, 24]",3
joni_almanza,"[34, 80]",2
monique_bray,[80],2
andre_dolan,"[20, 30]",2
wayne_hulsey,[8],3
sylvester_canady,"[80, 34]",3
essie_brinkley,"[80, 34]",2
neva_chamberlain,[6],2
carmen_arriaga,[34],2
dan_salas,[37],1
alphonse_becnel,[34],1
jere_tam,"[34, 37]",2
dario_neville,[80],3
rich_torres,[80],3
aileen_marlowe,"[37, 80]",3
lynn_bostick,[20],1
brock_horowitz,"[21, 28, 30, 80]",3
briana_cramer,[30],2
sang_winfrey,[34],3
melba_moen,"[34, 37]",2
magda_griggs,[34],3
mel_roberge,[8],2
corrine_flora,"[80, 34]",2
meredith_hillard,"[12, 28]",3
jorge_contreras,"[15, 40]",2
rey_frost,"[34, 28]",3
allison_beeler,[30],3
jordan_paradis,[37],2
tricia_workman,"[37, 34]",2
chang_greiner,"[80, 15]",1
stevie_maples,"[34, 37]",2
joyce_cuevas,"[34, 30]",2
helga_fain,"[34, 20]",2
jannie_moya,"[30, 24, 3]",2
louis_cornelius,[80],1
rick_hines,[30],2
toni_steed,[3],3
charity_beatty,"[37, 80]",1
shelly_mccallister,[80],2
nick_harwell,"[28, 34, 30]",3
rosalyn_liddell,"[80, 12]",2
harriette_hummel,[53],1
christal_livingston,"[38, 30]",1
lilian_irvin,[21],1
son_kaplan,[21],1
verda_fairbanks,"[34, 24]",2
thelma_wooley,[80],1
tracie_rapp,[12],3
janette_titus,[34],1
emma_nutt,[34],2
carey_maestas,[21],1
tamara_velazquez,[80],3
candace_ainsworth,"[36, 62]",1
bridget_cordova,"[80, 34, 12]",2
marion_dion,"[34, 12, 21]",3
ross_nathan,"[80, 3]",2
doug_simms,[54],1
gilda_candelaria,[34],2
tanner_kearns,[80],3
lana_segal,"[30, 34]",1
jewel_fries,[80],3
lorene_gault,"[12, 21]",1
lonny_riggs,[80],1
april_grossman,[34],1
ashleigh_bishop,[34],2
derick_freeman,"[34, 36]",1
philomena_orton,[24],1
grant_geiger,"[21, 15]",3
lorri_fender,[37],1
alice_vu,[34],2
lonnie_odonnell,"[80, 21]",3
perry_outlaw,"[37, 62]",2
janel_mccain,[34],1
peter_schindler,"[12, 37]",3
marian_talbert,"[34, 80]",3
noel_cole,[34],1
zachariah_mcclelland,"[34, 80]",2
mariann_lightfoot,[80],1
christoper_montenegro,[30],3
lynne_holcombe,[34],1
ivory_kendrick,"[36, 30]",3
garret_dangelo,[37],1
carmen_madrid,"[80, 38]",1
aura_tilley,[80],3
jan_cushing,"[34, 24]",1
jonas_fabian,[34],2
demetrius_holloway,"[34, 80, 37]",1
george_welsh,"[38, 80]",1
vito_gentile,[34],3
fernando_hills,[80],2
thanh_phillip,"[34, 15]",2
nelson_derosa,"[80, 34]",1
elva_lay,"[80, 34, 21]",2
bradley_eastman,[3],2
donnie_kohl,"[40, 30]",3
margarita_free,"[30, 62, 6]",3
carly_gower,[80],2
germaine_spriggs,[30],2
caroline_gilmer,"[80, 34]",1
miquel_benner,"[34, 24]",1
alice_hassell,"[80, 8]",1
rosalind_barnhart,[40],2
lacey_wills,"[21, 80]",2
davis_adcock,"[80, 37]",2
reginald_poindexter,[34],3
jordon_wilkinson,"[12, 34]",2
juanita_deane,"[53, 30]",3
annemarie_hermann,"[80, 30]",1
art_phipps,"[80, 34]",2
young_merrill,"[80, 34]",1
susie_norfleet,"[30, 54]",3
krista_toliver,[80],3
ramiro_leroy,"[34, 30]",1
lucy_bourne,"[34, 6, 80]",2
britt_hayden,"[34, 80]",2
humberto_gale,"[20, 34]",3
hollie_dove,[80],2
terence_slattery,[30],3
james_mchugh,[38],2
rolland_newell,[34],2
earnest_ware,[34],2
hank_burr,[30],2
sharon_gillum,[37],3
irene_dyson,[80],3
josette_howerton,[36],2
amparo_rubio,"[37, 34]",1
chelsey_lancaster,"[34, 80]",2
sandy_teel,"[37, 34, 80]",1
davis_fanning,"[24, 36]",1
alberta_stubblefield,[34],1
norberto_pulido,"[30, 80]",3
eugenia_fleck,[80],3
tiffany_moore,[53],1
alma_bader,[80],1
vicente_fryer,"[80, 34]",1
nathanael_canada,[34],2
dustin_fannin,"[80, 34, 28]",2
shanda_mchugh,"[37, 80]",1
guy_caro,[80],1
elisha_isbell,[80],3
emilie_summers,[30],3
chasity_caudill,"[37, 80, 21]",1
craig_somers,"[12, 30]",3
alfonso_amaya,[12],2
thomas_marks,[34],1
alonso_dominquez,"[34, 62]",1
darius_dabbs,[38],3
haywood_ridgeway,"[15, 30]",2
gustavo_mcvay,"[21, 30]",1
colleen_toliver,[34],1
tiana_guay,"[4, 80, 1]",3
daryl_mccord,"[30, 20]",1
ona_liles,"[15, 34]",1
mariano_chamberlin,"[37, 34]",3
elisa_clemmons,[80],3
roderick_nowlin,[80],3
donte_barrett,"[40, 24]",1
kent_pogue,[3],2
gail_rodriguez,"[21, 15]",2
sandy_jameson,[34],2
demetria_soriano,"[80, 21]",1
orval_strange,"[80, 34, 1]",2
ashley_moya,[34],1
jena_casper,[34],3
gabrielle_durand,[6],3
oleta_clay,[37],3
chas_covington,[12],3
philip_mulligan,[34],1
hector_vandyke,"[34, 30, 37]",1
lizette_clemmons,"[80, 34]",2
sharlene_leahy,[80],1
cecil_dabney,[30],3
clay_tang,"[34, 30]",2
delma_marra,"[36, 12]",1
lucy_bedard,"[37, 80]",3
zoila_lovejoy,"[34, 30]",1
joel_lloyd,[34],1
fannie_henderson,[80],2
belinda_picard,"[38, 34]",1
carly_shrader,"[30, 34]",1
zenaida_salgado,[30],1
millie_baines,"[37, 30]",1
lucinda_fortier,[21],1
charla_katz,[],2
brady_carder,"[28, 4, 34]",2
nelson_westmoreland,"[30, 80]",2
derrick_berube,"[3, 37]",1
corrine_friend,[34],3
connie_betancourt,[34],2
kirsten_iverson,"[80, 34, 37]",3
walton_sheppard,"[34, 37]",1
vernon_hemphill,[30],2
dale_montoya,"[34, 30]",3
holly_burrell,[34],3
wallace_kahn,[3],3
jewel_haight,"[80, 34, 12]",1
gonzalo_sommer,"[28, 80]",3
bill_francis,[80],2
sophia_mccartney,[34],2
nicolas_tinker,"[40, 34]",1
dolores_jaeger,[34],3
noemi_mcguire,[34],2
rosie_nobles,[30],3
robbie_cintron,"[28, 37, 34]",1
patrick_weston,[34],2
jerrell_currier,[15],2
britt_holder,"[80, 21, 15]",1
shanta_beard,[34],3
ethel_chisholm,[34],3
cornelius_angulo,"[30, 34]",1
lacey_milne,"[37, 34]",2
francesca_hamilton,[80],1
tamra_howerton,[36],1
lorene_shepherd,"[80, 28]",1
charles_mathis,[40],3
jessie_rico,[34],3
merle_legg,"[34, 3]",2
latisha_cordova,[34],2
kip_easter,[37],1
lila_levi,"[28, 40, 34]",1
anne_oliver,"[80, 53]",1
prince_norfleet,"[24, 34, 30]",1
micaela_crandall,[6],2
virgilio_linton,[34],3
